0.0,0.0,1.570796326794897
0.0,0.0,1.570796326794897
0.0,-0.04886921905584122,1.570796326794897
0.000696556574541871,-0.2199100674086659,1.574868761716217
0.003681733024657316,-0.464237927055814,1.583013631558857
0.006467843802133356,-0.6352575007397966,1.587086066480177
0.008955380825741038,-0.75740522167271,1.591158501401497
0.01094545995250964,-0.8795620600184119,1.587086066480177
0.01343299697611732,-1.001709780951325,1.591158501401497
0.01641795064150068,-1.123846358687744,1.595230936322817
0.02119387650611406,-1.319264883066014,1.595230936322817
0.02596943272995716,-1.46579474078417,1.603375806165457
0.03084468185358069,-1.636767513301603,1.599303371244137
0.03621693013697809,-1.783276707854476,1.607448241086777
0.04318058992375415,-1.954177159693228,1.611520676008098
0.05113905825149823,-2.149491961794659,1.611520676008098
0.05879863933752216,-2.320362637493862,1.615593110929418
0.06914267482248198,-2.515565634571086,1.623737980772058
0.07690070143620181,-2.661967882379003,1.623737980772058
0.08664723807282492,-2.832732228833134,1.627810415693378
0.09937529675723939,-3.027794284754245,1.635955285536018
0.1089213407705502,-3.174090826695079,1.635955285536018
0.1207533781830953,-3.344723355501821,1.640027720457338
0.1332802054284932,-3.515306284294474,1.644100155378658
0.1440174859245485,-3.661520223259606,1.644100155378658
0.15346134972779,-3.783327723053397,1.648172590299978
0.1687651435914689,-3.953683970046848,1.660389895063939
0.1833750477390348,-4.124101127918685,1.656317460142619
0.2030513541351935,-4.343130588338835,1.660389895063939
0.2173577544484958,-4.489038545799097,1.668534764906579
0.2347416485966509,-4.659195112585575,1.672607199827899
0.2496421292950696,-4.805043598402556,1.672607199827899
0.2657300195550199,-4.950765885397834,1.680752069670539
0.2818179098149703,-5.096488172393111,1.680752069670539
0.2990921423893327,-5.242074593563209,1.68889693951318
0.3199369511260346,-5.411841937139781,1.6929693744345
0.3378039300432078,-5.557356803062557,1.6929693744345
0.3531867874944079,-5.678557550858042,1.69704180935582
0.371646216435848,-5.823998448212624,1.69704180935582
0.3875225271204776,-5.945135545456176,1.70111424427714
0.4118196081082048,-6.114443279632118,1.7133315490411
0.4326456775262566,-6.259564194640068,1.7133315490411
0.4576320498573068,-6.428771576849147,1.71740398396242
0.4833072991401093,-6.597875800837141,1.72147641888374
0.4979788701588536,-6.694506785973137,1.72147641888374
0.51998622668697,-6.839453263677131,1.72147641888374
0.5431734103892935,-6.984215688539749,1.729621288726381
0.5709126899652293,-7.152993617680155,1.733693723647701
0.5993390747500027,-7.321657181156038,1.737766158569021
0.6237045474226655,-7.466225949849652,1.737766158569021
0.6444995606729903,-7.586616235975517,1.741838593490341
0.665784681733963,-7.706920837678728,1.745911028411661
0.6962695079438483,-7.875224528568941,1.749983463332981
0.7274394852964608,-8.043402676698101,1.754055898254301
0.7501927792611135,-8.163438259686258,1.758128333175621
0.7827314967102488,-8.331356956867605,1.762200768096941
0.8106218259523649,-8.475287268737333,1.762200768096942
0.8343520285972099,-8.595133549664123,1.766273203018262
0.8682573275719236,-8.762781656416781,1.770345637939582
0.8984884400910612,-8.906238566239924,1.778490507782222
0.9287195526101987,-9.049695476063068,1.778490507782222
0.9601180873251977,-9.192901401771124,1.786635377624862
0.9960690129961616,-9.360122775822759,1.782562942703542
1.022234458591994,-9.479461047246138,1.786635377624862
1.054798332569966,-9.622406488767359,1.794780247467502
1.093468360639925,-9.789020071423108,1.798852682388822
1.126614098985605,-9.931831713699465,1.798852682388822
1.16596232748695,-10.09828643399937,1.802925117310143
1.199689380488102,-10.24096190854215,1.802925117310142
1.228279220740985,-10.35974269235782,1.806997552231462
1.263746823072379,-10.5019954755468,1.815142422074103
1.305801215198257,-10.66778716743527,1.819214856995423
1.341847837020438,-10.80989433191109,1.819214856995423
1.384577054425954,-10.97551338569485,1.823287291916743
1.415579435878641,-11.09368743493499,1.827359726838063
1.458308653284157,-11.25930648871875,1.823287291916743
1.541414675593153,-11.56589230571967,1.835504596680703
1.580922524689609,-11.70707635226857,1.843649466523343
1.620430373786064,-11.84826039881747,1.843649466523344
1.667193270311061,-12.01278604576927,1.847721901444664
1.701073646660132,-12.1301673631413,1.851794336365984
1.73543176851586,-12.24740973189977,1.855866771287304
1.784201185076241,-12.41135179790077,1.859939206208624
1.833637838772681,-12.57509389471039,1.864011641129944
1.869425746587157,-12.69190776042766,1.868084076051264
1.920194403826687,-12.85524177537375,1.872156510972584
1.956932547795027,-12.97176028183221,1.876228945893904
2.007701205034557,-13.13509429677831,1.872156510972584
2.052356027489517,-13.27473580912928,1.880301380815224
2.10511634764394,-13.43743739367448,1.884373815736544
2.150339479204873,-13.57689589471322,1.884373815736544
2.196696969528299,-13.71598143756748,1.892518685579184
2.243054459851724,-13.85506698042174,1.892518685579184
2.28215739415751,-13.97081331556124,1.896591120500505
2.338877118916545,-14.13217728247943,1.908808425264465
2.387494025852861,-14.27048925412359,1.908808425264465
2.436110932789176,-14.40880122576775,1.908808425264465
2.485852747689496,-14.54671263570389,1.916953295107105
2.543229144546124,-14.70784427778597,1.912880860185785
2.576764501954887,-14.7996494088407,1.921025730028425
2.636105162197438,-14.9600680581253,1.925098164949746
2.757395695254938,-15.27992808153537,1.933243034792386
2.809377352279581,-15.41701094871111,1.933243034792386
2.880172609075729,-15.59921753682804,1.941387904635026
2.923955513648035,-15.71327590274988,1.937315469713706
2.959723859727177,-15.80423428720824,1.945460339556346
3.031260551885461,-15.98615105612494,1.945460339556346
3.086022545406442,-16.12214711932443,1.953605209398986
3.140784538927424,-16.25814318252392,1.953605209398986
3.205319140762325,-16.41654375753022,1.957677644320306
3.26063451376367,-16.55231567896418,1.957677644320306
3.325813654705106,-16.71045212821752,1.961750079241626
3.382783625178943,-16.84553812898873,1.969894949084266
3.449889854911572,-17.00286648284584,1.973967384005587
3.498280127036956,-17.11504774301517,1.978039818926907
3.566665535701779,-17.27182431294212,1.982112253848227
3.635688837904177,-17.42832108846607,1.986184688769547
3.68544601719631,-17.53990279251489,1.990257123690867
3.745154632346869,-17.67380083737348,1.990257123690867
3.805951837095904,-17.80720812740987,1.998401993533507
3.877515160631819,-17.96255981784422,2.002474428454827
3.970337802356566,-18.16192134559864,2.006546863376148
4.043164057497836,-18.31668501561979,2.010619298297468
4.116619971970409,-18.47115082292132,2.014691733218787
4.169537368798503,-18.58126895350156,2.018764168140108
4.254205203723452,-18.75745796242994,2.018764168140108
4.318780239148785,-18.88907813542773,2.026909037982748
4.372145644848096,-18.9989798508106,2.022836603061428
4.437256157901787,-19.13033595546522,2.030981472904068
4.503434377833748,-19.26115739234307,2.039126342746708
4.591672004409696,-19.43558597484688,2.039126342746708
4.65891354105357,-19.56586406544511,2.047271212589349
4.726155077697444,-19.69614215604334,2.047271212589349
4.782631349891228,-19.80447813459452,2.051343647510668
4.862315141316873,-19.95582525343182,2.055416082431988
4.942614621564823,-20.10684661108769,2.059488517353309
5.000410219655685,-20.21448453382345,2.063560952274629
5.06976493736472,-20.34365004110636,2.063560952274629
5.14016937924166,-20.47224638516071,2.071705822117269
5.234041968410914,-20.64370817723319,2.071705822117269
5.293148265788632,-20.75063197804407,2.075778257038589
5.376506010558584,-20.89998706963181,2.079850691959909
5.436481218235468,-21.00642591608208,2.083923126881229
5.521052662421354,-21.15509712319573,2.087995561802549
5.581892801729806,-21.26104395428791,2.092067996723869
5.667672334985663,-21.40902141429694,2.09614043164519
5.741197649204969,-21.53585923716182,2.09614043164519
5.814722963424274,-21.6626970600267,2.096140431645189
5.889278904998844,-21.78893182828046,2.104285301487829
5.964860527996514,-21.91455516769311,2.11243017133047
6.053635213656465,-22.06075541455437,2.11650260625179
6.129727801364993,-22.18606991186402,2.11650260625179
